meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
17th FINA World Championships 2017,24.20,29/07/2017,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,149,153,942,Budapest,HUN
Swedish National Championships (50m),24.20,08/07/2016,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,149,154,942,Norrkoping,SWE
Swedish National Championships (50m),24.20,03/07/2015,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,149,155,942,Sundsvall,SWE
20th Commonwealth Games 2014,24.20,26/07/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,149,156,942,Glasgow,GBR
Amsterdam Swim Cup 2013,24.20,07/12/2013,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,149,157,942,Amsterdam,NED
13th FINA World Championships 2009,24.20,01/08/2009,Women 50 Freestyle LCM Female,NED,Netherlands,"VELDHUIS, Magdalena",F,29/06/1979,,,149,158,,Rome,ITA
Olympic Games Beijing 2008,24.20,15/08/2008,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,149,159,1001,Beijing,CHN
Olympic Games Tokyo 2020,24.21,01/08/2021,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,160,160,934,Tokyo,JPN
18th FINA World Championships 2019,24.21,27/07/2019,Women 50 Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,160,161,934,Gwangju,KOR
FINA Swimming World Cup 2018,24.21,13/09/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,160,162,934,Doha,QAT
European Championships 2018,24.21,04/08/2018,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,160,163,934,Glasgow,GBR
European Championships 2018,24.21,03/08/2018,Women 50 Freestyle LCM Female,RUS,Russian Federation,"KAMENEVA, Mariia",F,27/05/1999,,,160,164,934,Glasgow,GBR
Japan Swim 2018,24.21,06/04/2018,Women 50 Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,160,165,934,Tokyo,JPN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2017,24.21,13/06/2017,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,160,166,941,Barcelona,ESP
European Championships 2016,24.21,21/05/2016,Women 50 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,160,167,941,London,GBR
2014 BHP Billiton Aquatic Super Series,24.21,31/01/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,160,168,941,Perth,AUS
49th International Trophy “Settecolli”,24.21,14/06/2012,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,160,169,941,Rome,ITA
Helsinki Swim Meet,24.22,01/04/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,170,170,933,Helsinki,FIN
13th Pan Pacific Championships 2018,24.22,12/08/2018,Women 50 Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,170,171,933,Tokyo,JPN
Hancock Prospecting National Championships Australia (50m),24.22,03/03/2018,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,170,172,933,Gold Coast,AUS
Swim Open Stockholm,24.22,01/04/2016,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,170,173,940,Stockholm,SWE
16th FINA World Championships 2015,24.22,09/08/2015,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,170,174,940,Kazan,RUS
16th FINA World Championships 2015,24.22,08/08/2015,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,170,175,940,Kazan,RUS
Swimming Australia Grand Prix,24.22,15/05/2015,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,170,176,940,Canberra,AUS
Australian National Championships (50m),24.23,22/05/2022,Women 50 Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,177,177,932,Adelaide,AUS
The National Games,24.23,25/09/2021,Women 50 Freestyle LCM Female,CHN,People's Republic of China,"LIU, Xiang",F,01/09/1996,,,177,178,932,Xian,CHN
Olympic Games Rio 2016,24.23,12/08/2016,Women 50 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,177,179,939,Rio de Janeiro,BRA
Swimming Australia Grand Prix 2016,24.23,01/07/2016,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,177,180,939,Brisbane,AUS
Meeting Open de la Mediterranee Circuit FFN - Gold,24.23,06/03/2016,Women 50 Freestyle LCM Female,GBR,Great Britain,"HALSALL, Fran",F,12/04/1990,,,177,181,939,Marseille,FRA
16th FINA World Championships 2015,24.23,08/08/2015,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,177,182,939,Kazan,RUS
Australian National Championships (50m),24.23,01/04/2014,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,177,183,939,Brisbane,AUS
13th FINA World Championships 2009,24.23,02/08/2009,Women 50 Freestyle LCM Female,USA,United States of America,"WEIR, Amanda",F,11/03/1986,,,177,184,,Rome,ITA
European Championships 2021,24.24,17/05/2021,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,185,185,931,Budapest,HUN
21st Commonwealth Games 2018,24.24,06/04/2018,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,185,186,931,Gold Coast,AUS
20th Luxembourg Euro Meet 2018,24.24,27/01/2018,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,185,187,931,Luxembourg,LUX
Australian National Championships (50m),24.24,13/04/2016,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,185,188,938,Adelaide,AUS
BHP Aquatic Super Series 2015,24.24,30/01/2015,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,185,189,938,Perth,AUS
Amsterdam Swim Cup 2012,24.24,16/03/2012,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,185,190,938,Amsterdam,NED
13th FINA World Championships 2009,24.24,01/08/2009,Women 50 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,185,191,,Rome,ITA
The National Games,24.25,25/09/2021,Women 50 Freestyle LCM Female,CHN,People's Republic of China,"LIU, Xiang",F,01/09/1996,,,192,192,929,Xian,CHN
58th International Trophy “Settecolli”,24.25,27/06/2021,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,192,193,929,Rome,ITA
Swedish National Championships (50m),24.25,30/06/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,192,194,929,Malmo,SWE
Hancock Prospecting Australian Swimming Trials 2019,24.25,14/06/2019,Women 50 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,192,195,929,Brisbane,AUS
Malmsten Swim Open Stockholm,24.25,14/04/2019,Women 50 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,192,196,929,Stockholm,SWE
Swim Cup Eindhoven 2018,24.25,15/04/2018,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,192,197,929,Eindhoven,NED
Swim Cup Eindhoven 2018,24.25,13/04/2018,Women 50 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,192,198,929,Eindhoven,NED
Olympic Games Beijing 2008,24.25,17/08/2008,Women 50 Freestyle LCM Female,AUS,Australia,"LENTON, Libby",F,28/01/1985,,,192,199,995,Beijing,CHN
Olympic Games Tokyo 2020,24.26,31/07/2021,Women 50 Freestyle LCM Female,POL,Poland,"WASICK, Katarzyna",F,22/03/1992,,,200,200,928,Tokyo,JPN
