meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Australian National Championships (50m),52.88,27/03/2008,Women 100 Freestyle LCM Female,AUS,Australia,"LENTON, Libby",F,28/01/1985,,,145,145,1032,Sydney,AUS
Olympic Swimming Trials 2020,52.89,22/06/2021,Women 100 Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,146,146,934,Toronto,CAN
12th Pan Pacific Championships 2014,52.89,23/08/2014,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,146,147,954,Gold Coast,AUS
15th FINA World Championships 2013,52.89,02/08/2013,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,146,148,954,Barcelona,ESP
Chinese National Championships (50m),52.90,04/05/2021,Women 100 Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,149,149,934,Qingdao,CHN
Chinese National Championships (50m),52.90,27/09/2020,Women 100 Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,149,150,934,Qingdao,CHN
Olympic Games Tokyo 2020,52.91,28/07/2021,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,151,151,933,Tokyo,JPN
19th FINA World Championships Budapest 2022,52.92,23/06/2022,Women 100 Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,152,152,932,Budapest,HUN
Hong Kong Long Course Swimming Time Trial IV,52.92,20/06/2021,Women 100 Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan Bernadette",F,31/10/1997,,,152,153,932,Hong Kong,HKG
Hancock Prospecting Australian Swimming Trials 2021,52.92,16/06/2021,Women 100 Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,152,154,932,Adelaide,AUS
2013 EnergyAustralia Swimming,52.92,26/04/2013,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,152,155,952,Adelaide,AUS
Olympic Games Tokyo 2020,52.93,29/07/2021,Women 100 Freestyle LCM Female,NED,Netherlands,"HEEMSKERK, Femke",F,21/09/1987,,,156,156,932,Tokyo,JPN
European Championships 2018,52.93,08/08/2018,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,156,157,932,Glasgow,GBR
13th FINA World Championships 2009,52.93,31/07/2009,Women 100 Freestyle LCM Female,AUS,Australia,"LENTON, Libby",F,28/01/1985,,,156,158,,Rome,ITA
13th Pan Pacific Championships 2018,52.94,10/08/2018,Women 100 Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,159,159,931,Tokyo,JPN
17th FINA World Championships 2017,52.94,28/07/2017,Women 100 Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,159,160,950,Budapest,HUN
Olympic Games Tokyo 2020,52.95,28/07/2021,Women 100 Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,161,161,931,Tokyo,JPN
Olympic Games Tokyo 2020,52.95,24/07/2021,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,161,162,931,Tokyo,JPN
SNSW State Open Championships 2021,52.95,18/03/2021,Women 100 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,161,163,931,Sydney,AUS
19th FINA World Championships Budapest 2022,52.96,18/06/2022,Women 100 Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,164,164,930,Budapest,HUN
Olympic Games Tokyo 2020,52.96,28/07/2021,Women 100 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,164,165,930,Tokyo,JPN
Sydney Open Meet 2019,52.96,10/05/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,164,166,930,Sydney,AUS
