meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
18th Asian Games 2018,01:45.43,19/08/2018,Men 200 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,138,138,905,Jakarta,INA
17th FINA World Championships 2017,01:45.43,24/07/2017,Men 200 Freestyle LCM Male,USA,United States of America,"HAAS, Townley",M,13/12/1996,,,138,139,905,Budapest,HUN
16th FINA World Championships 2015,01:45.43,03/08/2015,Men 200 Freestyle LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,138,140,905,Kazan,RUS
Malmsten Swim Open Stockholm,01:45.44,10/04/2022,Men 200 Freestyle LCM Male,GER,Germany,"MARTENS, Lukas",M,27/12/2001,,,141,141,905,Stockholm,SWE
18th FINA World Championships 2019,01:45.44,22/07/2019,Men 200 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,141,142,905,Gwangju,KOR
15th FINA World Championships 2013,01:45.44,02/08/2013,Men 200 Freestyle LCM Male,FRA,France,"AGNEL, Yannick",M,09/06/1992,,,141,143,905,Barcelona,ESP
Olympic Games Tokyo 2020,01:45.45,26/07/2021,Men 200 Freestyle LCM Male,ROC,ROC,"MALYUTIN, Martin",M,05/07/1999,,,144,144,905,Tokyo,JPN
Olympic Games Rio 2016,01:45.45,07/08/2016,Men 200 Freestyle LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,144,145,905,Rio de Janeiro,BRA
German National Championships (50m),01:45.45,08/05/2016,Men 200 Freestyle LCM Male,GER,Germany,"BIEDERMANN, Paul",M,07/08/1986,,,144,146,905,Berlin,GER
German National Championships (50m),01:45.45,05/05/2016,Men 200 Freestyle LCM Male,GER,Germany,"BIEDERMANN, Paul",M,07/08/1986,,,144,147,905,Berlin,GER
13th FINA World Championships 2009,01:45.45,27/07/2009,Men 200 Freestyle LCM Male,JPN,Japan,"UCHIDA, Sho",M,28/09/1987,,,144,148,,Rome,ITA
19th FINA World Championships Budapest 2022,01:45.46,19/06/2022,Men 200 Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,149,149,904,Budapest,HUN
Russian National Championships (50m),01:45.46,12/04/2019,Men 200 Freestyle LCM Male,RUS,Russian Federation,"MALYUTIN, Martin",M,05/07/1999,,,149,150,904,Moscow,RUS
Australian National Championships (50m),01:45.46,01/04/2014,Men 200 Freestyle LCM Male,AUS,Australia,"MCEVOY, Cameron",M,13/05/1994,,,149,151,904,Brisbane,AUS
13th FINA World Championships 2009,01:45.46,28/07/2009,Men 200 Freestyle LCM Male,AUS,Australia,"MONK, Kenrick",M,01/01/1988,,,149,152,,Rome,ITA
17th FINA World Championships 2017,01:45.47,24/07/2017,Men 200 Freestyle LCM Male,RUS,Russian Federation,"KRASNYKH, Aleksandr",M,19/06/1995,,,153,153,904,Budapest,HUN
French National Championships (50m),01:45.47,23/03/2011,Men 200 Freestyle LCM Male,FRA,France,"AGNEL, Yannick",M,09/06/1992,,,153,154,904,Strasburg,FRA
European Championships 2010,01:45.47,14/08/2010,Men 200 Freestyle LCM Male,GER,Germany,"BIEDERMANN, Paul",M,07/08/1986,,,153,155,904,Budapest,HUN
19th FINA World Championships Budapest 2022,01:45.48,19/06/2022,Men 200 Freestyle LCM Male,GBR,Great Britain,"DEAN, Tom",M,02/05/2000,,,156,156,904,Budapest,HUN
Hancock Prospecting Australian Swimming Trials 2021,01:45.48,13/06/2021,Men 200 Freestyle LCM Male,AUS,Australia,"CHALMERS, Kyle",M,25/06/1998,,,156,157,904,Adelaide,AUS
Japan Open 2021 (50m),01:45.48,04/06/2021,Men 200 Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,156,158,904,Tokyo,JPN
18th FINA World Championships 2019,01:45.48,26/07/2019,Men 200 Freestyle LCM Male,CHN,People's Republic of China,"JI, Xinjie",M,27/10/1997,,,156,159,904,Gwangju,KOR
27th Summer Universiade 2013,01:45.48,12/07/2013,Men 200 Freestyle LCM Male,RUS,Russian Federation,"IZOTOV, Danila",M,02/10/1991,,,156,160,904,Kazan,RUS
French National Championships (50m),01:45.48,09/04/2013,Men 200 Freestyle LCM Male,FRA,France,"AGNEL, Yannick",M,09/06/1992,,,156,161,904,Rennes,FRA
Russian National Swimming Championships (50m),01:45.49,04/04/2021,Men 200 Freestyle LCM Male,RUS,Russian Federation,"GIREV, Ivan",M,29/06/2000,,,162,162,903,Kazan,RUS
Olympic Games Rio 2016,01:45.49,08/08/2016,Men 200 Freestyle LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,162,163,903,Rio de Janeiro,BRA
Asian Swimming Championships 2012,01:45.49,15/11/2012,Men 200 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,162,164,903,Dubai,UAE
Olympic Games Tokyo 2020,01:45.50,25/07/2021,Men 200 Freestyle LCM Male,ROC,ROC,"MALYUTIN, Martin",M,05/07/1999,,,165,165,903,Tokyo,JPN
FINA Swimming World Cup 2019,01:45.50,09/11/2019,Men 200 Freestyle LCM Male,LTU,Lithuania,"RAPSYS, Danas",M,21/05/1995,,,165,166,903,Doha,QAT
Japan Swim 2016,01:45.50,06/04/2016,Men 200 Freestyle LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,165,167,903,Tokyo,JPN
Torneio Open CBDA-Correios,01:45.51,21/12/2018,Men 200 Freestyle LCM Male,BRA,Brazil,"SCHEFFER, Fernando",M,06/04/1998,,,168,168,903,Porto Alegre,BRA
11th FINA World Championships 2005,01:45.51,29/07/2005,Men 200 Freestyle LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,168,169,,Montreal,CAN
Australian Olympic Swimming Trials,01:45.51,15/05/2000,Men 200 Freestyle LCM Male,AUS,Australia,"THORPE, Ian",M,13/10/1982,,,168,170,,Sydney,AUS
19th FINA World Championships Budapest 2022,01:45.52,23/06/2022,Men 200 Freestyle LCM Male,BRA,Brazil,"SCHEFFER, Fernando",M,06/04/1998,,,171,171,903,Budapest,HUN
Nice National Meet,01:45.52,17/02/2012,Men 200 Freestyle LCM Male,FRA,France,"AGNEL, Yannick",M,09/06/1992,,,171,172,903,Nice,FRA
19th FINA World Championships Budapest 2022,01:45.53,19/06/2022,Men 200 Freestyle LCM Male,AUS,Australia,"WINNINGTON, Elijah",M,05/05/2000,,,173,173,902,Budapest,HUN
Olympic Games Tokyo 2020,01:45.53,26/07/2021,Men 200 Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,173,174,902,Tokyo,JPN
Olympic Games London 2012,01:45.53,30/07/2012,Men 200 Freestyle LCM Male,GER,Germany,"BIEDERMANN, Paul",M,07/08/1986,,,173,175,902,London,GBR
Chinese National Championships (50m),01:45.53,21/09/2011,Men 200 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,173,176,902,Rizhao,CHN
14th FINA World Championships 2011,01:45.53,29/07/2011,Men 200 Freestyle LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,173,177,902,Shanghai,CHN
19th FINA World Championships Budapest 2022,01:45.54,23/06/2022,Men 200 Freestyle LCM Male,USA,United States of America,"KIBLER, Drew",M,09/03/2000,,,178,178,902,Budapest,HUN
19th FINA World Championships Budapest 2022,01:45.54,19/06/2022,Men 200 Freestyle LCM Male,USA,United States of America,"KIBLER, Drew",M,09/03/2000,,,178,179,902,Budapest,HUN
British National Championships (50m),01:45.54,10/04/2022,Men 200 Freestyle LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,178,180,902,Sheffield,GBR
17th FINA World Championships 2017,01:45.54,25/07/2017,Men 200 Freestyle LCM Male,HUN,Hungary,"KOZMA, Dominik",M,10/04/1991,,,178,181,902,Budapest,HUN
Hancock Prospecting Australian Swimming Trials 2021,01:45.55,13/06/2021,Men 200 Freestyle LCM Male,AUS,Australia,"WINNINGTON, Elijah",M,05/05/2000,,,182,182,902,Adelaide,AUS
FINA Champions Swim Series 2020,01:45.55,18/01/2020,Men 200 Freestyle LCM Male,CHN,People's Republic of China,"SUN, Yang",M,01/12/1991,,,182,183,902,Beijing,CHN
British National Championships (50m),01:45.55,23/04/2017,Men 200 Freestyle LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,182,184,902,Sheffield,GBR
