meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
18th Asian Games 2018,01:57.13,20/08/2018,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,190,191,921,Jakarta,INA
92nd Inter College Swimming Championships,01:57.13,03/09/2016,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,190,192,921,Tokyo,JPN
US National Championships (50m),01:57.14,01/07/2017,Men 200 Medley LCM Male,USA,United States of America,"PRENOT, Josh",M,28/07/1993,,,193,193,921,Indianapolis,USA
Olympic Games Athens 2004,01:57.14,19/08/2004,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,193,194,,Athens,GRE
13th FINA World Championships 2009,01:57.16,29/07/2009,Men 200 Medley LCM Male,USA,United States of America,"SHANTEAU, Eric",M,01/10/1983,,,195,195,,Rome,ITA
TYR Pro Swim Series Indianapolis 2021,01:57.17,15/05/2021,Men 200 Medley LCM Male,USA,United States of America,"ANDREW, Michael",M,18/04/1999,,,196,196,921,Indianapolis,USA
National Games - Swimming Competition,01:57.17,15/09/2017,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,196,197,921,Tokyo,JPN
British National Championships (50m),01:57.18,09/04/2022,Men 200 Medley LCM Male,GBR,Great Britain,"DEAN, Tom",M,02/05/2000,,,198,198,920,Sheffield,GBR
US Olympic Team Trials - Wave II,01:57.19,17/06/2021,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,199,199,920,Omaha,USA
Arena Pro Swim Series Charlotte 2015,01:57.20,17/05/2015,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,200,200,920,Charlotte,USA
