meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
16th FINA World Championships 2015,50.56,08/08/2015,Men 100 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,33,33,956,Kazan,RUS
13th FINA World Championships 2009,50.56,31/07/2009,Men 100 Butterfly LCM Male,SRB,Serbia,"CAVIC, Milorad",M,31/05/1984,,,33,34,,Rome,ITA
Olympic Games Beijing 2008,50.58,16/08/2008,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,35,35,1026,Beijing,CHN
13th FINA World Championships 2009,50.59,31/07/2009,Men 100 Butterfly LCM Male,ESP,Spain,"MUNOZ, Rafael",M,03/03/1988,,,36,36,,Rome,ITA
Olympic Games Beijing 2008,50.59,16/08/2008,Men 100 Butterfly LCM Male,SRB,Serbia,"CAVIC, Milorad",M,31/05/1984,,,36,37,1026,Beijing,CHN
Olympic Games Tokyo 2020,50.62,29/07/2021,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,38,38,935,Tokyo,JPN
European Championships 2021,50.62,22/05/2021,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,38,39,935,Budapest,HUN
17th FINA World Championships 2017,50.62,29/07/2017,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,38,40,953,Budapest,HUN
European Championships 2021,50.64,22/05/2021,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,41,41,933,Budapest,HUN
European Championships 2018,50.64,09/08/2018,Men 100 Butterfly LCM Male,ITA,Italy,"CODIA, Piero",M,22/10/1989,,,41,42,952,Glasgow,GBR
21st Commonwealth Games 2018,50.65,09/04/2018,Men 100 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,43,43,951,Gold Coast,AUS
13th FINA World Championships 2009,50.65,31/07/2009,Men 100 Butterfly LCM Male,VEN,Venezuela,"SUBIRATS, Albert",M,25/09/1986,,,43,44,,Rome,ITA
17th FINA World Championships 2017,50.67,28/07/2017,Men 100 Butterfly LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,45,45,950,Budapest,HUN
19th FINA World Championships Budapest 2022,50.68,23/06/2022,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,46,46,928,Budapest,HUN
Philipps 66 USA National Championships (50m),50.68,02/08/2019,Men 100 Butterfly LCM Male,USA,United States of America,"ROONEY, Maxime",M,16/04/1998,,,46,47,949,Palo Alto,USA
14th FINA World Championships 2011,50.71,30/07/2011,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,48,48,948,Shanghai,CHN
Olympic Games Tokyo 2020,50.74,31/07/2021,Men 100 Butterfly LCM Male,SUI,Switzerland,"PONTI, Noe",M,01/06/2001,,,49,49,928,Tokyo,JPN
13th Pan Pacific Championships 2018,50.75,11/08/2018,Men 100 Butterfly LCM Male,USA,United States of America,"DRESSEL, Caeleb",M,16/08/1996,,,50,50,946,Tokyo,JPN
Olympic Games Tokyo 2020,50.76,30/07/2021,Men 100 Butterfly LCM Male,SUI,Switzerland,"PONTI, Noe",M,01/06/2001,,,51,51,927,Tokyo,JPN
Olympic Games Beijing 2008,50.76,14/08/2008,Men 100 Butterfly LCM Male,SRB,Serbia,"CAVIC, Milorad",M,31/05/1984,,,51,52,1016,Beijing,CHN
USA Olympic Trials 2004,50.76,13/07/2004,Men 100 Butterfly LCM Male,USA,United States of America,"CROCKER, Ian",M,31/08/1982,,,51,53,,Long Beach,USA
17th FINA World Championships 2017,50.77,28/07/2017,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,54,54,944,Budapest,HUN
12th FINA World Championships 2007,50.77,31/03/2007,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,54,55,,Melbourne,AUS
17th FINA World Championships 2017,50.78,28/07/2017,Men 100 Butterfly LCM Male,SGP,Singapore,"SCHOOLING, Joseph",M,16/06/1995,,,56,56,944,Budapest,HUN
13th FINA World Championships 2009,50.78,31/07/2009,Men 100 Butterfly LCM Male,KEN,Kenya,"DUNFORD, Jason",M,28/11/1986,,,56,57,,Rome,ITA
13th FINA World Championships 2009,50.79,01/08/2009,Men 100 Butterfly LCM Male,VEN,Venezuela,"SUBIRATS, Albert",M,25/09/1986,,,58,58,,Rome,ITA
TYR Pro Swim Series Indianapolis 2021,50.80,14/05/2021,Men 100 Butterfly LCM Male,USA,United States of America,"ANDREW, Michael",M,18/04/1999,,,59,59,925,Indianapolis,USA
19th FINA World Championships Budapest 2022,50.81,23/06/2022,Men 100 Butterfly LCM Male,JPN,Japan,"MIZUNUMA, Naoki",M,13/12/1996,,,60,60,921,Budapest,HUN
12th FINA World Championships 2007,50.82,31/03/2007,Men 100 Butterfly LCM Male,USA,United States of America,"CROCKER, Ian",M,31/08/1982,,,61,61,,Melbourne,AUS
18th FINA World Championships 2019,50.83,27/07/2019,Men 100 Butterfly LCM Male,RUS,Russian Federation,"MINAKOV, Andrei",M,17/03/2002,,,62,62,941,Gwangju,KOR
17th FINA World Championships 2017,50.83,29/07/2017,Men 100 Butterfly LCM Male,SGP,Singapore,"SCHOOLING, Joseph",M,16/06/1995,,,62,63,941,Budapest,HUN
17th FINA World Championships 2017,50.83,29/07/2017,Men 100 Butterfly LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,62,64,941,Budapest,HUN
Olympic Games Rio 2016,50.83,11/08/2016,Men 100 Butterfly LCM Male,SGP,Singapore,"SCHOOLING, Joseph",M,16/06/1995,,,62,65,941,Rio de Janeiro,BRA
French National Championships (50m),50.85,21/04/2019,Men 100 Butterfly LCM Male,FRA,France,"METELLA, Mehdy",M,17/07/1992,,,66,66,940,Rennes,FRA
13th FINA World Championships 2009,50.85,01/08/2009,Men 100 Butterfly LCM Male,AUS,Australia,"LAUTERSTEIN, Andrew",M,22/05/1987,,,66,67,,Rome,ITA
Japan Selection Trial for 19th FINA World Championships 2022,50.86,05/03/2022,Men 100 Butterfly LCM Male,JPN,Japan,"MIZUNUMA, Naoki",M,13/12/1996,,,68,68,919,Tokyo,JPN
European Championships 2016,50.86,21/05/2016,Men 100 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,68,69,939,London,GBR
Olympic Games London 2012,50.86,02/08/2012,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,68,70,939,London,GBR
11th Pan Pacific Championships 2010,50.86,20/08/2010,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,68,71,939,Irvine,USA
National French Championships (50m),50.87,20/06/2021,Men 100 Butterfly LCM Male,FRA,France,"METELLA, Mehdy",M,17/07/1992,,,72,72,921,Chartres,FRA
US National Championships (50m),50.87,29/06/2017,Men 100 Butterfly LCM Male,USA,United States of America,"DRESSEL, Caeleb",M,16/08/1996,,,72,73,939,Indianapolis,USA
16th FINA World Championships 2015,50.87,08/08/2015,Men 100 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,72,74,939,Kazan,RUS
Olympic Games Beijing 2008,50.87,14/08/2008,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,72,75,1009,Beijing,CHN
Phillips 66 International Team Trials 2022,50.88,28/04/2022,Men 100 Butterfly LCM Male,USA,United States of America,"ANDREW, Michael",M,18/04/1999,,,76,76,918,Greensboro,USA
Canadian Swimming Trials 2022,50.88,06/04/2022,Men 100 Butterfly LCM Male,CAN,Canada,"LIENDO EDWARDS, Joshua",M,20/08/2002,,,76,77,918,Victoria,CAN
Olympic Games Tokyo 2020,50.88,31/07/2021,Men 100 Butterfly LCM Male,ROC,ROC,"MINAKOV, Andrei",M,17/03/2002,,,76,78,920,Tokyo,JPN
58th International Trophy “Settecolli”,50.89,25/06/2021,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,79,79,920,Rome,ITA
13th FINA World Championships 2009,50.90,31/07/2009,Men 100 Butterfly LCM Male,USA,United States of America,"MCGILL, Tyler",M,18/08/1987,,,80,80,,Rome,ITA
13th FINA World Championships 2009,50.90,31/07/2009,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,80,81,,Rome,ITA
16th FINA World Championships 2015,50.91,07/08/2015,Men 100 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,82,82,937,Kazan,RUS
Olympic Games Tokyo 2020,50.92,31/07/2021,Men 100 Butterfly LCM Male,POL,Poland,"MAJERSKI, Jakub",M,18/08/2000,,,83,83,918,Tokyo,JPN
Olympic Games Tokyo 2020,50.92,31/07/2021,Men 100 Butterfly LCM Male,AUS,Australia,"TEMPLE, Matthew",M,20/06/1999,,,83,84,918,Tokyo,JPN
TYR Pro Swim Series Des Moines 2020,50.92,06/03/2020,Men 100 Butterfly LCM Male,USA,United States of America,"DRESSEL, Caeleb",M,16/08/1996,,,83,85,918,Des Moines,USA
17th FINA World Championships 2017,50.92,29/07/2017,Men 100 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,83,86,936,Budapest,HUN
Olympic Games Beijing 2008,50.92,15/08/2008,Men 100 Butterfly LCM Male,SRB,Serbia,"CAVIC, Milorad",M,31/05/1984,,,83,87,1006,Beijing,CHN
European Championships 2021,50.93,23/05/2021,Men 100 Butterfly LCM Male,BUL,Bulgaria,"MILADINOV, Josif",M,23/06/2003,,,88,88,918,Budapest,HUN
13th FINA World Championships 2009,50.93,31/07/2009,Men 100 Butterfly LCM Male,AUS,Australia,"LAUTERSTEIN, Andrew",M,22/05/1987,,,88,89,,Rome,ITA
19th FINA World Championships Budapest 2022,50.94,24/06/2022,Men 100 Butterfly LCM Male,JPN,Japan,"MIZUNUMA, Naoki",M,13/12/1996,,,90,90,914,Budapest,HUN
18th FINA World Championships 2019,50.94,26/07/2019,Men 100 Butterfly LCM Male,RUS,Russian Federation,"MINAKOV, Andrei",M,17/03/2002,,,90,91,935,Gwangju,KOR
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2021,50.95,05/06/2021,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,92,92,917,Barcelona,ESP
18th FINA World Championships 2019,50.95,26/07/2019,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,92,93,934,Gwangju,KOR
European Championships 2021,50.96,22/05/2021,Men 100 Butterfly LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,94,94,916,Budapest,HUN
17th FINA World Championships 2017,50.96,29/07/2017,Men 100 Butterfly LCM Male,CHN,People's Republic of China,"LI, Zhuhao",M,09/01/1999,,,94,95,934,Budapest,HUN
2017 ST TXLA Speedo Southern Sectionals,50.96,08/07/2017,Men 100 Butterfly LCM Male,SGP,Singapore,"SCHOOLING, Joseph",M,16/06/1995,,,94,96,934,Austin,USA
16th FINA World Championships 2015,50.96,08/08/2015,Men 100 Butterfly LCM Male,SGP,Singapore,"SCHOOLING, Joseph",M,16/06/1995,,,94,97,934,Kazan,RUS
19th FINA World Championships Budapest 2022,50.97,24/06/2022,Men 100 Butterfly LCM Male,CAN,Canada,"LIENDO EDWARDS, Joshua",M,20/08/2002,,,98,98,913,Budapest,HUN
19th FINA World Championships Budapest 2022,50.97,23/06/2022,Men 100 Butterfly LCM Male,CAN,Canada,"LIENDO EDWARDS, Joshua",M,20/08/2002,,,98,99,913,Budapest,HUN
Olympic Games Tokyo 2020,50.97,29/07/2021,Men 100 Butterfly LCM Male,POL,Poland,"MAJERSKI, Jakub",M,18/08/2000,,,98,100,915,Tokyo,JPN
Olympic Games Beijing 2008,50.97,15/08/2008,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,98,101,1003,Beijing,CHN
10th FINA World Championships 2003,50.98,26/07/2003,Men 100 Butterfly LCM Male,USA,United States of America,"CROCKER, Ian",M,31/08/1982,,,102,102,,Barcelona,ESP
European Championships 2021,50.99,23/05/2021,Men 100 Butterfly LCM Male,GBR,Great Britain,"GUY, James",M,26/11/1995,,,103,103,914,Budapest,HUN
Olympic Games Tokyo 2020,51.00,29/07/2021,Men 100 Butterfly LCM Male,ROC,ROC,"MINAKOV, Andrei",M,17/03/2002,,,104,104,914,Tokyo,JPN
Japan National Championships (50m),51.00,08/04/2021,Men 100 Butterfly LCM Male,JPN,Japan,"KAWAMOTO, Takeshi",M,19/02/1995,,,104,105,914,Tokyo,JPN
TT - TYR Pro Swim Series 2018,51.00,01/03/2018,Men 100 Butterfly LCM Male,USA,United States of America,"CONGER, Jack",M,26/09/1994,,,104,106,932,Atlanta,USA
Atlanta PSS 2018,51.00,01/03/2018,Men 100 Butterfly LCM Male,USA,United States of America,"CONGER, Jack",M,26/09/1994,,,104,107,932,Atlanta,USA
17th FINA World Championships 2017,51.00,29/07/2017,Men 100 Butterfly LCM Male,AUS,Australia,"IRVINE, Grant",M,17/03/1991,,,104,108,932,Budapest,HUN
US Olympic Team Trials - Swimming,51.00,02/07/2016,Men 100 Butterfly LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,104,109,932,Omaha,USA
Japanese National Sports Festival,51.00,11/09/2009,Men 100 Butterfly LCM Male,JPN,Japan,"KAWAMOTO, Kouhei",M,06/10/1979,,,104,110,,Niigata,JPN
13th FINA World Championships 2009,51.02,31/07/2009,Men 100 Butterfly LCM Male,BRA,Brazil,"MANGABEIRA, Gabriel",M,31/01/1982,,,111,111,,Rome,ITA
13th FINA World Championships 2009,51.02,31/07/2009,Men 100 Butterfly LCM Male,VEN,Venezuela,"SUBIRATS, Albert",M,25/09/1986,,,111,112,,Rome,ITA
Hungarian National Championships (50m),51.03,23/04/2022,Men 100 Butterfly LCM Male,HUN,Hungary,"MILAK, Kristof",M,20/02/2000,,,113,113,909,Debrecen,HUN
Japan National Championships (50m),51.03,09/04/2021,Men 100 Butterfly LCM Male,JPN,Japan,"MIZUNUMA, Naoki",M,13/12/1996,,,113,114,912,Tokyo,JPN
16th FINA World Championships 2015,51.03,07/08/2015,Men 100 Butterfly LCM Male,USA,United States of America,"SHIELDS, Tom",M,11/07/1991,,,113,115,930,Kazan,RUS
16th FINA World Championships 2015,51.03,07/08/2015,Men 100 Butterfly LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,113,116,930,Kazan,RUS
13th FINA World Championships 2009,51.03,31/07/2009,Men 100 Butterfly LCM Male,AUS,Australia,"LAUTERSTEIN, Andrew",M,22/05/1987,,,113,117,,Rome,ITA
18th Asian Games 2018,51.04,22/08/2018,Men 100 Butterfly LCM Male,SGP,Singapore,"SCHOOLING, Joseph",M,16/06/1995,,,118,118,929,Jakarta,INA
FINA/airweave Swimming World Cup 2015,51.04,16/08/2015,Men 100 Butterfly LCM Male,RSA,South Africa,"LE CLOS, Chad",M,12/04/1992,,,118,119,929,Paris-Chartres,FRA
Olympic Games Tokyo 2020,51.06,30/07/2021,Men 100 Butterfly LCM Male,BUL,Bulgaria,"MILADINOV, Josif",M,23/06/2003,,,120,120,911,Tokyo,JPN
17th FINA World Championships 2017,51.06,28/07/2017,Men 100 Butterfly LCM Male,FRA,France,"METELLA, Mehdy",M,17/07/1992,,,120,121,928,Budapest,HUN
16th FINA World Championships 2015,51.06,08/08/2015,Men 100 Butterfly LCM Male,USA,United States of America,"SHIELDS, Tom",M,11/07/1991,,,120,122,928,Kazan,RUS
