meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
17th FINA World Championships 2017,56.18,24/07/2017,Women 100 Butterfly LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,36,37,963,Budapest,HUN
Olympic Swimming Trials 2020,56.19,19/06/2021,Women 100 Butterfly LCM Female,CAN,Canada,"MACNEIL, Margaret",F,26/02/2000,,,38,38,962,Toronto,CAN
Mare Nostrum -  35th Meeting International de Natation de Monte Carlo 2017,56.20,10/06/2017,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,39,39,962,Monaco,MON
Olympic Games Tokyo 2020,56.22,26/07/2021,Women 100 Butterfly LCM Female,SWE,Sweden,"HANSSON, Louise",F,24/11/1996,,,40,40,961,Tokyo,JPN
18th FINA World Championships 2019,56.22,22/07/2019,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,40,41,961,Gwangju,KOR
European Championships 2018,56.23,04/08/2018,Women 100 Butterfly LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,42,42,960,Glasgow,GBR
Mare Nostrum - 36th Meeting International de Natation de Monte Carlo 2018,56.23,16/06/2018,Women 100 Butterfly LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,42,43,960,Monaco,MON
Mare Nostrum - 36th Meeting International de Natation de Monte Carlo 2018,56.23,16/06/2018,Women 100 Butterfly LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,42,44,960,Monaco,MON
17th FINA World Championships 2017,56.23,23/07/2017,Women 100 Butterfly LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,42,45,960,Budapest,HUN
13th FINA World Championships 2009,56.23,27/07/2009,Women 100 Butterfly LCM Female,AUS,Australia,"SCHIPPER, Jess",F,19/11/1986,,,42,46,,Rome,ITA
The National Games,56.24,20/09/2021,Women 100 Butterfly LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,47,47,960,Xian,CHN
